local_date,ws,wd,tc,rh,pres,rr,sun,cc
2018-10-17 13:00:00-03:00,2.5,292.5,24.6,73,923.5774348350789,0.0,0.3,8.0
2018-10-17 14:00:00-03:00,1.11,157.5,27.6,63,922.2613023452269,0.0,0.7,9.0
2018-10-17 15:00:00-03:00,1.39,90.0,25.8,71,922.0982838191252,0.0,0.6,4.0
2018-10-17 16:00:00-03:00,2.5,22.5,20.0,95,923.3001401341282,30.0,0.0,8.0
2018-10-17 17:00:00-03:00,1.94,247.5,19.4,94,923.4212283087337,12.8,0.0,10.0
2018-10-17 18:00:00-03:00,0.56,225.0,19.6,95,923.7777286421942,0.1,0.0,6.0
2018-10-17 19:00:00-03:00,0.83,225.0,19.2,96,924.7227789311842,0.0,0.0,10.0
2018-10-17 20:00:00-03:00,0.28,225.0,20.0,97,924.8556232055922,0.0,0.0,2.0
2018-10-17 21:00:00-03:00,0.0,225.0,19.9,97,926.0512216752633,0.0,0.0,10.0
2018-10-17 22:00:00-03:00,0.0,225.0,19.7,97,925.5198445776317,0.0,0.0,10.0
2018-10-17 23:00:00-03:00,0.56,225.0,19.9,96,924.1914018335528,0.0,0.0,10.0
2018-10-18 00:00:00-03:00,0.56,225.0,20.1,96,923.8487094844739,0.0,0.0,10.0
2018-10-18 01:00:00-03:00,1.39,202.5,19.9,96,923.9059842406581,0.0,0.0,
2018-10-18 02:00:00-03:00,0.83,180.0,19.8,96,923.8299366284211,0.0,0.0,
2018-10-18 03:00:00-03:00,1.67,225.0,19.9,97,924.0205337530266,3.4,0.0,
2018-10-18 04:00:00-03:00,1.11,90.0,19.8,97,923.0112295618421,1.7,0.0,
2018-10-18 05:00:00-03:00,0.56,90.0,19.7,97,923.6017937917106,0.0,0.0,
2018-10-18 06:00:00-03:00,1.11,0.0,20.0,97,923.925713284737,0.0,0.0,
2018-10-18 07:00:00-03:00,1.11,45.0,21.2,92,923.8954282021579,0.0,0.0,10.0
2018-10-18 08:00:00-03:00,1.94,337.5,24.4,75,923.1101751575328,0.0,0.8,10.0
2018-10-18 09:00:00-03:00,1.39,292.5,25.8,67,922.7083841089443,0.0,1.0,10.0
2018-10-18 10:00:00-03:00,2.22,292.5,27.2,61,922.4848301881581,0.0,1.0,10.0
2018-10-18 11:00:00-03:00,1.94,270.0,27.6,58,922.1436462483551,0.0,0.6,10.0
2018-10-18 12:00:00-03:00,2.22,292.5,29.4,51,921.1958940615792,0.0,1.0,10.0
2018-10-18 13:00:00-03:00,1.94,225.0,28.6,55,920.767419514204,0.0,0.5,10.0
2018-10-18 14:00:00-03:00,2.5,225.0,27.6,60,920.6648646686842,0.0,0.0,10.0
2018-10-18 15:00:00-03:00,1.39,202.5,26.3,81,920.0614307772631,0.7,0.0,10.0
2018-10-18 16:00:00-03:00,1.11,157.5,24.6,74,920.3722405351481,0.0,0.0,5.0
2018-10-18 17:00:00-03:00,0.56,157.5,23.3,85,920.8158554506579,0.0,0.0,7.0
2018-10-18 18:00:00-03:00,1.39,135.0,23.2,81,921.1569307327304,0.0,0.0,10.0
2018-10-18 19:00:00-03:00,2.5,180.0,21.4,92,923.2093240031744,0.0,0.0,10.0
2018-10-18 20:00:00-03:00,1.94,202.5,19.7,96,924.081861135908,8.1,0.0,10.0
2018-10-18 21:00:00-03:00,0.83,270.0,19.8,94,922.4763040627106,0.2,0.0,1.0
2018-10-18 22:00:00-03:00,0.56,270.0,19.7,96,922.2106502843686,0.0,0.0,8.0
2018-10-18 23:00:00-03:00,0.28,270.0,19.4,96,922.7722081531579,0.0,0.0,8.0
2018-10-19 00:00:00-03:00,0.28,270.0,19.2,96,922.7724739941514,0.0,0.0,10.0
2018-10-19 01:00:00-03:00,0.28,247.5,19.0,95,922.3727727298818,0.0,0.0,
2018-10-19 02:00:00-03:00,0.56,247.5,18.8,95,921.973071465612,0.0,0.0,
2018-10-19 03:00:00-03:00,0.56,202.5,18.7,93,921.4400478329212,0.0,0.0,
2018-10-19 04:00:00-03:00,0.83,157.5,18.5,93,921.5736360423357,0.0,0.0,
2018-10-19 05:00:00-03:00,0.83,157.5,18.4,92,922.3738360938555,0.0,0.0,
2018-10-19 06:00:00-03:00,1.67,180.0,18.7,92,923.1740361453752,0.0,0.0,
2018-10-19 07:00:00-03:00,1.94,180.0,19.0,89,924.0619961563422,0.0,0.0,10.0
2018-10-19 08:00:00-03:00,1.94,180.0,19.4,88,924.517695318,0.0,0.0,10.0
2018-10-19 09:00:00-03:00,2.22,180.0,19.6,85,924.2368424963487,0.0,0.0,10.0
2018-10-19 10:00:00-03:00,2.5,180.0,20.0,85,924.7227789311842,0.0,0.0,10.0
2018-10-19 11:00:00-03:00,2.22,180.0,19.8,88,924.8556232055922,0.0,0.0,10.0
2018-10-19 12:00:00-03:00,2.22,180.0,19.4,92,924.1914018335528,0.0,0.0,10.0
2018-10-19 13:00:00-03:00,2.5,180.0,19.2,95,924.0585575591448,0.1,0.0,10.0
2018-10-19 14:00:00-03:00,2.5,180.0,19.4,90,924.0585575591448,0.1,0.0,10.0
2018-10-19 15:00:00-03:00,2.5,180.0,18.8,92,923.8231497465988,0.0,0.0,10.0
2018-10-19 16:00:00-03:00,2.5,157.5,18.7,91,924.2368424963487,0.1,0.0,10.0
2018-10-19 17:00:00-03:00,2.78,157.5,17.5,95,924.5934514875395,0.7,0.0,10.0
2018-10-19 18:00:00-03:00,2.78,180.0,16.9,93,925.5538312091152,0.0,0.0,10.0
2018-10-19 19:00:00-03:00,2.22,157.5,17.0,94,926.233349416421,0.0,0.0,10.0
2018-10-19 20:00:00-03:00,2.22,157.5,16.8,94,926.5749984113094,0.0,0.0,10.0
2018-10-19 21:00:00-03:00,2.5,157.5,16.6,95,926.8141664479343,0.3,0.0,10.0
2018-10-19 22:00:00-03:00,2.5,135.0,15.8,95,927.1103356632435,0.5,0.0,10.0
2018-10-19 23:00:00-03:00,2.78,135.0,15.1,92,927.0229928999605,0.1,0.0,10.0
2018-10-20 00:00:00-03:00,3.06,157.5,14.9,93,926.7538807012894,0.0,0.0,10.0
2018-10-20 01:00:00-03:00,3.33,157.5,14.8,93,926.2181237657762,0.1,0.0,
2018-10-20 02:00:00-03:00,2.5,157.5,14.9,92,925.8156891986841,0.0,0.0,
2018-10-20 03:00:00-03:00,2.5,135.0,14.4,92,926.2131888421184,0.1,0.0,
2018-10-20 04:00:00-03:00,1.94,135.0,14.1,92,927.0106555908158,0.2,0.0,
2018-10-20 05:00:00-03:00,1.67,135.0,14.0,91,927.2748328658288,0.1,0.0,
2018-10-20 06:00:00-03:00,1.94,135.0,14.8,85,927.6723325092632,0.1,0.0,
2018-10-20 07:00:00-03:00,2.22,112.5,15.1,84,928.5001830638488,0.0,0.1,10.0
2018-10-20 08:00:00-03:00,1.67,112.5,16.9,73,928.3672735948026,0.0,0.1,10.0
2018-10-20 09:00:00-03:00,2.5,135.0,17.6,69,928.2912349151645,0.0,0.9,2.0
2018-10-20 10:00:00-03:00,2.78,157.5,17.8,66,927.7748395453817,0.0,0.5,9.0
2018-10-20 11:00:00-03:00,2.5,135.0,18.4,56,927.2849820730263,0.0,1.0,9.0
2018-10-20 12:00:00-03:00,2.5,135.0,19.1,57,926.3965787385198,0.0,1.0,5.0
2018-10-20 13:00:00-03:00,2.78,112.5,19.3,52,925.804396775033,0.0,1.0,3.0
2018-10-20 14:00:00-03:00,3.06,135.0,19.0,56,925.405798757171,0.0,1.0,2.0
2018-10-20 15:00:00-03:00,3.06,112.5,18.5,59,925.4664558485132,0.0,0.7,1.0
2018-10-20 16:00:00-03:00,3.06,157.5,17.4,64,925.9827816773488,0.0,0.3,4.0
2018-10-20 17:00:00-03:00,2.78,157.5,15.6,73,926.267405588852,0.0,0.2,5.0
2018-10-20 18:00:00-03:00,2.78,135.0,14.7,80,926.5065410281579,0.0,0.0,5.0
2018-10-20 19:00:00-03:00,1.94,135.0,15.0,80,927.0685509131052,0.0,0.0,5.0
2018-10-20 20:00:00-03:00,2.22,135.0,14.6,80,927.7939074704999,0.0,0.0,9.0
2018-10-20 21:00:00-03:00,2.22,135.0,14.2,86,927.8243012108093,0.0,0.0,6.0
2018-10-20 22:00:00-03:00,1.94,135.0,14.4,82,927.5888325499343,0.0,0.0,4.0
2018-10-20 23:00:00-03:00,1.94,112.5,13.9,82,927.4559013493421,0.0,0.0,8.0
2018-10-21 00:00:00-03:00,0.83,112.5,13.1,85,927.3568153842435,0.0,0.0,2.0
2018-10-21 01:00:00-03:00,0.56,112.5,12.3,90,926.5911175770395,0.0,0.0,
2018-10-21 02:00:00-03:00,1.39,135.0,12.4,91,926.0920645066777,0.0,0.0,
2018-10-21 03:00:00-03:00,0.83,135.0,11.8,95,926.2596232784209,0.0,0.0,
2018-10-21 04:00:00-03:00,1.11,112.5,12.5,96,926.8271491554276,0.0,0.0,
2018-10-21 05:00:00-03:00,1.94,90.0,13.2,94,926.9947079271709,0.0,0.0,
2018-10-21 06:00:00-03:00,2.22,90.0,14.1,82,927.5622338041777,0.0,0.1,
2018-10-21 07:00:00-03:00,2.78,90.0,16.0,69,927.7521531445263,0.0,0.3,10.0
2018-10-21 08:00:00-03:00,2.5,90.0,15.8,77,927.9876261517106,0.0,0.1,10.0
2018-10-21 09:00:00-03:00,1.94,67.5,16.3,76,927.9876261517106,0.0,0.0,10.0
2018-10-21 10:00:00-03:00,1.94,90.0,18.0,62,927.5698167805265,0.0,0.4,10.0
2018-10-21 11:00:00-03:00,2.78,90.0,19.5,61,926.9470628780525,0.0,0.9,10.0
2018-10-21 12:00:00-03:00,2.5,90.0,19.8,59,926.2218801730262,0.0,0.9,10.0
2018-10-21 13:00:00-03:00,2.22,157.5,19.1,65,925.9257631134277,0.0,0.0,10.0
2018-10-21 14:00:00-03:00,2.5,135.0,19.2,67,925.644829885056,0.0,0.5,10.0
2018-10-21 15:00:00-03:00,2.22,135.0,18.6,66,925.5993305470855,0.0,0.5,8.0
2018-10-21 16:00:00-03:00,2.78,112.5,17.4,74,926.3662197686842,0.0,0.9,5.0
2018-10-21 17:00:00-03:00,2.22,112.5,16.4,80,926.3395905987633,0.0,0.3,2.0
2018-10-21 18:00:00-03:00,2.5,112.5,15.5,86,926.1648572627962,0.0,0.0,6.0
2018-10-21 19:00:00-03:00,1.67,135.0,15.5,85,926.726814992033,0.0,0.0,10.0
2018-10-21 20:00:00-03:00,2.5,112.5,15.4,86,927.1255238407796,0.0,0.0,10.0
2018-10-21 21:00:00-03:00,1.94,112.5,15.2,91,927.4369073114804,0.0,0.0,10.0
2018-10-21 22:00:00-03:00,2.22,112.5,15.3,88,927.395139946579,0.0,0.0,10.0
2018-10-21 23:00:00-03:00,1.94,112.5,15.1,88,927.1596669393947,0.0,0.0,10.0
2018-10-22 00:00:00-03:00,1.94,112.5,15.2,88,926.9099556384572,0.0,0.0,10.0
2018-10-22 01:00:00-03:00,2.22,90.0,15.3,88,925.9936324954147,0.0,0.0,
2018-10-22 02:00:00-03:00,1.94,90.0,15.4,88,925.8772435628982,0.0,0.0,
2018-10-22 03:00:00-03:00,1.67,67.5,15.6,80,925.3608875251185,0.0,0.0,
2018-10-22 04:00:00-03:00,1.67,67.5,15.7,84,925.7777880662862,0.0,0.0,
2018-10-22 05:00:00-03:00,1.67,67.5,15.9,84,926.1946886074543,0.0,0.0,
2018-10-22 06:00:00-03:00,1.67,67.5,16.2,80,927.011556253885,0.0,0.0,
2018-10-22 07:00:00-03:00,2.22,45.0,17.4,75,927.3799495958882,0.0,0.2,10.0
2018-10-22 08:00:00-03:00,1.94,67.5,19.4,65,927.2432364396711,0.0,1.0,8.0
2018-10-22 09:00:00-03:00,1.94,67.5,21.2,61,927.0192065980264,0.0,1.0,2.0
2018-10-22 10:00:00-03:00,1.11,22.5,23.0,56,926.2029947928947,0.0,1.0,0.0
2018-10-22 11:00:00-03:00,1.94,337.5,24.2,53,925.5501818159211,0.0,1.0,0.0
2018-10-22 12:00:00-03:00,1.39,292.5,26.2,49,924.69246777075,0.0,1.0,0.0
2018-10-22 13:00:00-03:00,1.94,135.0,24.0,62,924.0853736203619,0.0,0.8,8.0
2018-10-22 14:00:00-03:00,2.5,135.0,22.0,69,923.5843337610198,0.0,1.0,0.0
2018-10-22 15:00:00-03:00,2.78,157.5,19.7,77,923.7625882740593,0.0,1.0,0.0
2018-10-22 16:00:00-03:00,2.5,157.5,18.2,80,924.3090970472074,0.0,0.1,8.0
2018-10-22 17:00:00-03:00,1.94,157.5,17.4,85,924.9465697258224,0.0,0.0,10.0
2018-10-22 18:00:00-03:00,1.67,157.5,17.5,84,925.1249068187369,0.0,0.0,10.0
2018-10-22 19:00:00-03:00,1.39,112.5,17.0,81,925.8080483413817,0.0,0.0,10.0
2018-10-22 20:00:00-03:00,1.11,112.5,16.5,84,926.267405588852,0.0,0.0,5.0
2018-10-22 21:00:00-03:00,0.83,112.5,16.4,85,926.5787325575329,0.0,0.0,0.0
2018-10-22 22:00:00-03:00,0.83,112.5,15.9,89,926.210376159158,0.0,0.0,1.0
2018-10-22 23:00:00-03:00,1.67,45.0,16.3,88,925.5458505454739,0.0,0.0,0.0
2018-10-23 00:00:00-03:00,1.67,45.0,16.3,90,924.7817079056052,0.0,0.0,3.0
2018-10-23 01:00:00-03:00,1.39,45.0,16.3,92,924.150887634158,0.0,0.0,
2018-10-23 02:00:00-03:00,1.67,45.0,16.1,94,923.5200673627106,0.0,0.0,
2018-10-23 03:00:00-03:00,1.11,22.5,16.2,95,923.5558589333685,0.0,0.0,
2018-10-23 04:00:00-03:00,1.94,45.0,16.2,97,923.5916505040263,0.0,0.0,
2018-10-23 05:00:00-03:00,1.67,45.0,16.4,96,924.0274091799475,0.0,0.0,
2018-10-23 06:00:00-03:00,1.67,45.0,17.3,92,924.7298125927106,0.0,0.1,
2018-10-23 07:00:00-03:00,1.39,337.5,20.4,77,925.0678317527961,0.0,1.0,6.0
2018-10-23 08:00:00-03:00,1.39,337.5,24.1,62,925.8917438846252,0.0,1.0,3.0
2018-10-23 09:00:00-03:00,1.39,337.5,26.2,55,925.8880271236382,0.0,1.0,1.0
2018-10-23 10:00:00-03:00,1.67,292.5,28.3,46,925.633803471908,0.0,1.0,1.0
2018-10-23 11:00:00-03:00,2.22,292.5,28.3,44,925.2771466713158,0.0,1.0,4.0
2018-10-23 12:00:00-03:00,1.67,270.0,29.0,44,924.5524681381579,0.0,0.7,7.0
2018-10-23 13:00:00-03:00,1.94,157.5,24.3,70,924.6852689494738,0.0,0.8,6.0
2018-10-23 14:00:00-03:00,2.5,157.5,21.0,87,924.3055780432896,0.0,0.1,8.0
2018-10-23 15:00:00-03:00,2.22,157.5,20.6,85,924.293947986454,0.0,0.0,10.0
2018-10-23 16:00:00-03:00,2.22,157.5,19.0,91,924.2974300467436,0.1,0.0,10.0
2018-10-23 17:00:00-03:00,1.94,157.5,18.5,93,924.7414687274013,0.0,0.0,10.0
2018-10-23 18:00:00-03:00,1.94,157.5,18.2,92,925.6144969930756,0.0,0.0,10.0
2018-10-23 19:00:00-03:00,1.67,157.5,18.0,92,926.5749984113094,0.0,0.0,10.0
2018-10-23 20:00:00-03:00,1.67,157.5,17.9,94,927.6532471989079,0.0,0.0,10.0
2018-10-23 21:00:00-03:00,1.11,135.0,17.6,95,928.0518973724803,0.1,0.0,10.0
2018-10-23 22:00:00-03:00,1.39,135.0,17.5,95,927.9494207605263,0.1,0.0,10.0
2018-10-23 23:00:00-03:00,1.11,135.0,17.7,91,927.2849820730263,0.0,0.0,10.0
2018-10-24 00:00:00-03:00,1.39,135.0,17.7,91,926.5420618401316,0.0,0.0,10.0
2018-10-24 01:00:00-03:00,1.11,157.5,17.9,94,926.3324310809209,0.0,0.0,
2018-10-24 02:00:00-03:00,1.39,157.5,17.6,95,925.8561555848684,0.0,0.0,
2018-10-24 03:00:00-03:00,2.22,135.0,17.3,95,925.5132024572368,0.2,0.0,
2018-10-24 04:00:00-03:00,1.39,135.0,17.3,95,926.1035059085526,0.0,0.0,
2018-10-24 05:00:00-03:00,1.11,112.5,17.4,96,926.6938093598684,0.7,0.0,
2018-10-24 06:00:00-03:00,1.11,135.0,17.6,96,927.5507575480262,1.9,0.0,
2018-10-24 07:00:00-03:00,1.94,135.0,17.6,95,927.9646241501448,0.1,0.0,10.0
2018-10-24 08:00:00-03:00,1.67,157.5,17.3,96,928.5266079572368,0.0,0.0,10.0
2018-10-24 09:00:00-03:00,1.11,157.5,17.4,95,928.5874562861842,1.7,0.0,10.0
2018-10-24 10:00:00-03:00,1.39,135.0,16.9,95,928.5874562861842,1.9,0.0,10.0
2018-10-24 11:00:00-03:00,1.39,157.5,16.7,94,928.0558444878552,2.9,0.0,10.0
2018-10-24 12:00:00-03:00,1.67,112.5,17.1,95,927.5242326895266,2.6,0.0,10.0
2018-10-24 13:00:00-03:00,1.11,135.0,17.6,94,926.4154771575788,0.8,0.0,10.0
2018-10-24 14:00:00-03:00,1.39,112.5,17.3,93,926.1800302282501,0.1,0.0,10.0
2018-10-24 15:00:00-03:00,1.94,135.0,17.6,93,925.4129454227369,0.0,0.0,10.0
2018-10-24 16:00:00-03:00,2.22,90.0,17.4,93,925.7090842138816,0.0,0.0,10.0
2018-10-24 17:00:00-03:00,1.94,112.5,17.0,94,925.9749031519738,0.0,0.0,10.0
2018-10-24 18:00:00-03:00,1.39,112.5,17.0,95,926.2407220900659,0.0,0.0,10.0
2018-10-24 19:00:00-03:00,1.67,112.5,17.1,94,926.7723599662501,0.0,0.0,10.0
2018-10-24 20:00:00-03:00,1.39,112.5,17.2,94,927.4369073114804,0.0,0.0,10.0
2018-10-24 21:00:00-03:00,1.67,112.5,17.2,93,927.5698167805265,0.0,0.0,10.0
2018-10-24 22:00:00-03:00,1.67,90.0,17.4,94,927.3039978424343,0.0,0.0,10.0
2018-10-24 23:00:00-03:00,1.39,90.0,17.4,94,926.7723599662501,0.0,0.0,10.0
2018-10-25 00:00:00-03:00,1.67,90.0,17.4,93,926.4469419278981,0.0,0.0,10.0
2018-10-25 01:00:00-03:00,1.94,90.0,17.6,94,925.4549120474408,0.0,0.0,
2018-10-25 02:00:00-03:00,1.39,90.0,17.3,97,925.26281637751,0.2,0.0,
2018-10-25 03:00:00-03:00,1.67,90.0,17.2,97,924.8040759707369,0.6,0.0,
2018-10-25 04:00:00-03:00,1.39,90.0,17.2,97,924.8786250376481,0.8,0.0,
2018-10-25 05:00:00-03:00,1.11,90.0,17.3,97,925.0864964729803,1.2,0.0,
2018-10-25 06:00:00-03:00,1.11,90.0,17.4,97,925.5610126451547,0.5,0.0,
2018-10-25 07:00:00-03:00,0.83,90.0,17.7,97,925.9597345328291,1.6,0.0,10.0
2018-10-25 08:00:00-03:00,0.56,90.0,18.5,95,926.0319586595232,0.6,0.0,10.0
2018-10-25 09:00:00-03:00,0.83,90.0,19.1,92,926.1193383664344,0.0,0.0,10.0
2018-10-25 10:00:00-03:00,1.67,67.5,19.6,90,925.6903292230263,0.0,0.0,10.0
2018-10-25 11:00:00-03:00,1.67,67.5,20.4,86,924.9804237948752,0.0,0.0,10.0
2018-10-25 12:00:00-03:00,1.11,90.0,20.4,88,924.418605147533,0.2,0.0,10.0
2018-10-25 13:00:00-03:00,0.83,90.0,20.6,91,923.8719594656449,0.4,0.0,10.0
2018-10-25 14:00:00-03:00,0.83,90.0,20.2,91,923.1200867423685,0.2,0.0,10.0
2018-10-25 15:00:00-03:00,1.11,90.0,19.4,95,922.8089618770658,0.0,0.0,10.0
2018-10-25 16:00:00-03:00,0.83,90.0,19.6,93,922.6036783336579,0.0,0.0,10.0
2018-10-25 17:00:00-03:00,1.11,112.5,19.4,93,922.5010235230263,0.0,0.0,10.0
2018-10-25 18:00:00-03:00,0.56,90.0,19.2,94,923.1654622105265,0.0,0.0,10.0
2018-10-25 19:00:00-03:00,0.83,112.5,19.2,95,923.4312376855263,0.0,0.0,10.0
2018-10-25 20:00:00-03:00,0.83,135.0,19.1,96,923.8299008980263,0.0,0.0,10.0
2018-10-25 21:00:00-03:00,0.83,135.0,19.0,95,924.0956763730263,0.1,0.0,10.0
2018-10-25 22:00:00-03:00,0.56,135.0,19.0,96,924.0956763730263,0.5,0.0,10.0
2018-10-25 23:00:00-03:00,0.56,135.0,18.9,97,923.9627886355263,0.2,0.0,10.0
2018-10-26 00:00:00-03:00,0.56,135.0,18.9,97,923.7683791768421,0.0,0.0,10.0
2018-10-26 01:00:00-03:00,0.56,135.0,18.9,97,922.7740355076315,0.0,0.0,
2018-10-26 02:00:00-03:00,0.56,135.0,18.6,97,922.7129484173684,0.0,0.0,
2018-10-26 03:00:00-03:00,0.28,135.0,18.4,97,922.2518942218421,0.0,0.0,
2018-10-26 04:00:00-03:00,0.28,135.0,18.4,97,922.5907742368422,0.0,0.0,
2018-10-26 05:00:00-03:00,0.28,135.0,18.3,97,922.7963318834213,0.0,0.0,
2018-10-26 06:00:00-03:00,0.56,135.0,19.0,97,923.1352118984211,0.0,0.0,
2018-10-26 07:00:00-03:00,0.83,135.0,19.6,93,923.6516116145133,0.0,0.0,10.0
2018-10-26 08:00:00-03:00,0.83,135.0,20.5,86,923.8719594656449,0.0,0.0,10.0
2018-10-26 09:00:00-03:00,0.56,135.0,20.9,85,923.708812723421,0.0,0.0,10.0
2018-10-26 10:00:00-03:00,0.28,135.0,21.5,79,923.5608085224868,0.0,0.0,10.0
2018-10-26 11:00:00-03:00,0.83,135.0,23.2,72,923.1016946683324,0.0,0.0,10.0
2018-10-26 12:00:00-03:00,1.39,0.0,23.3,73,922.3466984552765,0.0,0.0,10.0
2018-10-26 13:00:00-03:00,0.83,22.5,23.6,73,921.5496197699015,0.0,0.0,10.0
2018-10-26 14:00:00-03:00,1.39,135.0,23.3,78,920.7374506989474,0.0,0.0,10.0
2018-10-26 15:00:00-03:00,0.83,157.5,23.7,76,920.073229326908,0.0,0.0,2.0
2018-10-26 16:00:00-03:00,1.39,157.5,21.0,88,919.6746965036842,0.0,0.0,10.0
2018-10-26 17:00:00-03:00,1.39,135.0,20.7,89,919.7500615053948,0.0,0.0,10.0
2018-10-26 18:00:00-03:00,1.11,135.0,20.0,92,920.0610038257105,0.0,0.0,10.0
2018-10-26 19:00:00-03:00,0.56,112.5,20.2,91,920.1938654853553,0.0,0.0,10.0
2018-10-26 20:00:00-03:00,0.56,112.5,20.2,92,920.3418088379606,0.0,0.0,10.0
2018-10-26 21:00:00-03:00,0.0,112.5,20.1,96,920.3568905309212,0.3,0.0,10.0
2018-10-26 22:00:00-03:00,0.56,112.5,20.0,97,920.0911585190132,0.9,0.0,10.0
2018-10-26 23:00:00-03:00,0.28,180.0,21.2,88,919.2939624832898,0.1,0.0,10.0
2018-10-27 00:00:00-03:00,1.11,292.5,21.1,89,918.6242312329739,0.0,0.0,10.0
2018-10-27 01:00:00-03:00,1.39,315.0,20.9,90,917.9544999826578,0.1,0.0,
2018-10-27 02:00:00-03:00,2.78,292.5,20.7,89,917.5514134691842,0.0,0.0,
2018-10-27 03:00:00-03:00,2.22,315.0,20.5,91,917.0150045872896,0.4,0.0,
2018-10-27 04:00:00-03:00,3.06,315.0,20.4,91,916.4785957053948,0.0,0.0,
2018-10-27 05:00:00-03:00,3.33,292.5,20.6,89,916.3421539287631,0.0,0.0,
2018-10-27 06:00:00-03:00,3.89,292.5,21.0,87,916.8723239942368,0.0,0.0,
2018-10-27 07:00:00-03:00,3.06,292.5,21.9,83,917.2107821315528,0.0,0.0,10.0
2018-10-27 08:00:00-03:00,4.17,292.5,22.2,81,917.2985334479013,0.0,0.0,10.0
2018-10-27 09:00:00-03:00,3.89,292.5,22.8,80,917.41634383875,0.0,0.0,10.0
2018-10-27 10:00:00-03:00,4.17,292.5,23.4,77,916.9727224037764,0.0,0.0,10.0
2018-10-27 11:00:00-03:00,4.17,292.5,24.0,76,916.8975747175265,0.0,0.3,10.0
2018-10-27 12:00:00-03:00,3.89,292.5,25.4,64,916.5567949844803,0.0,0.5,10.0
2018-10-27 13:00:00-03:00,3.33,270.0,23.6,79,916.1883842572402,1.4,0.4,10.0
2018-10-27 14:00:00-03:00,3.06,270.0,24.8,69,916.1733655857631,0.0,0.1,9.0
2018-10-27 15:00:00-03:00,2.5,270.0,25.4,65,915.980481395921,0.0,0.1,8.0
2018-10-27 16:00:00-03:00,3.33,292.5,24.9,62,916.0532162139474,0.0,0.0,4.0
2018-10-27 17:00:00-03:00,3.06,270.0,24.3,67,916.8951162130561,0.0,0.0,1.0
2018-10-27 18:00:00-03:00,1.94,157.5,20.1,83,918.6996132180494,0.0,0.0,6.0
2018-10-27 19:00:00-03:00,2.22,157.5,18.2,93,920.0911585190132,0.0,0.0,10.0
2018-10-27 20:00:00-03:00,1.67,135.0,18.0,92,920.3870539168421,9.2,0.0,10.0
2018-10-27 21:00:00-03:00,1.67,157.5,17.8,91,921.3624370978126,0.5,0.0,10.0
2018-10-27 22:00:00-03:00,2.22,157.5,17.3,88,921.5708093605264,0.0,0.0,10.0
2018-10-27 23:00:00-03:00,1.94,157.5,16.5,92,921.453018528069,0.0,0.0,10.0
2018-10-28 00:00:00-03:00,2.22,157.5,15.7,93,921.5529545070691,0.1,0.0,10.0
2018-10-28 01:00:00-03:00,1.94,157.5,15.6,93,921.519568117648,0.1,0.0,
2018-10-28 02:00:00-03:00,1.67,157.5,15.0,94,921.619504096648,0.1,0.0,
2018-10-28 03:00:00-03:00,1.39,157.5,15.0,95,921.9860848124902,0.5,0.0,
2018-10-28 04:00:00-03:00,1.67,157.5,15.1,95,922.7526326335955,0.6,0.0,
2018-10-28 05:00:00-03:00,1.67,180.0,14.9,93,923.5191804547006,0.1,0.0,
2018-10-28 06:00:00-03:00,1.94,180.0,15.1,91,924.2857282758059,0.0,0.0,
2018-10-28 07:00:00-03:00,1.94,180.0,15.4,89,924.7449638266186,0.0,0.0,5.0
2018-10-28 08:00:00-03:00,1.94,157.5,17.4,78,925.3790674489837,0.0,0.3,8.0
2018-10-28 09:00:00-03:00,2.22,157.5,16.0,80,925.644829885056,0.0,0.1,10.0
2018-10-28 10:00:00-03:00,2.22,180.0,16.6,84,925.4664558485132,0.0,0.1,10.0
2018-10-28 11:00:00-03:00,2.22,157.5,17.1,76,925.6144969930756,0.0,0.0,10.0
2018-10-28 12:00:00-03:00,1.94,157.5,17.4,78,925.0829895061678,0.0,0.0,10.0
2018-10-28 13:00:00-03:00,1.67,135.0,17.6,76,924.6540564231713,0.0,0.0,10.0
2018-10-28 14:00:00-03:00,2.22,157.5,17.8,74,924.2251494180297,0.0,0.2,10.0
2018-10-28 15:00:00-03:00,2.22,157.5,17.4,77,924.4488989227305,0.0,0.4,7.0
2018-10-28 16:00:00-03:00,2.22,157.5,17.0,77,924.7601150605263,0.0,0.1,10.0
2018-10-28 17:00:00-03:00,1.94,135.0,15.5,83,924.7029726267929,0.0,0.1,10.0
2018-10-28 18:00:00-03:00,1.67,157.5,14.3,89,925.0748436827764,0.0,0.0,10.0
2018-10-28 19:00:00-03:00,1.11,135.0,14.6,88,925.6519852432402,0.0,0.0,2.0
2018-10-28 20:00:00-03:00,1.39,135.0,14.1,89,925.6823094426022,0.0,0.0,10.0
2018-10-28 21:00:00-03:00,1.11,135.0,14.6,88,926.0962521051317,0.0,0.0,7.0
2018-10-28 22:00:00-03:00,1.39,135.0,14.6,88,925.9633252508488,0.0,0.0,10.0
2018-10-28 23:00:00-03:00,1.39,112.5,14.3,89,925.5645446880001,0.0,0.0,10.0
2018-10-29 00:00:00-03:00,1.39,112.5,14.3,88,925.2997846971019,0.0,0.0,10.0
2018-10-29 01:00:00-03:00,1.94,90.0,14.0,91,924.9017023377829,0.0,0.0,
2018-10-29 02:00:00-03:00,1.39,90.0,13.4,93,924.5036199784638,0.0,0.0,
